"GroundSpeed";"Heading";"IsDelayed";"IsOnRoute";"Latitude";"Longitude";"Name";"RouteID";"Seconds";"TimeStamp";"VehicleID";"timestamp"
0;0;FALSE;TRUE;39.67516;-75.7413;"Bus 320";29;15;"/Date(1734202943000-0700)/";13;"2024-12-14_120209_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.7413;"Bus 320";29;14;"/Date(1734202948000-0700)/";13;"2024-12-14_120214_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.7413;"Bus 320";29;15;"/Date(1734202953000-0700)/";13;"2024-12-14_120219_PM_UTC"
0;0;FALSE;TRUE;39.67514;-75.7413;"Bus 320";29;14;"/Date(1734202958000-0700)/";13;"2024-12-14_120224_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.74129;"Bus 320";29;14;"/Date(1734202963000-0700)/";13;"2024-12-14_120229_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.74129;"Bus 320";29;14;"/Date(1734202968000-0700)/";13;"2024-12-14_120234_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74128;"Bus 320";29;14;"/Date(1734202973000-0700)/";13;"2024-12-14_120240_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.74128;"Bus 320";29;13;"/Date(1734202978000-0700)/";13;"2024-12-14_120245_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.74128;"Bus 320";29;13;"/Date(1734202983000-0700)/";13;"2024-12-14_120250_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74128;"Bus 320";29;13;"/Date(1734202988000-0700)/";13;"2024-12-14_120255_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74127;"Bus 320";29;13;"/Date(1734202993000-0700)/";13;"2024-12-14_120300_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74127;"Bus 320";29;13;"/Date(1734202998000-0700)/";13;"2024-12-14_120306_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74127;"Bus 320";29;13;"/Date(1734203003000-0700)/";13;"2024-12-14_120311_PM_UTC"
0;0;FALSE;TRUE;39.67519;-75.74127;"Bus 320";29;17;"/Date(1734203013000-0700)/";13;"2024-12-14_120316_PM_UTC"
0;0;FALSE;TRUE;39.67519;-75.74127;"Bus 320";29;17;"/Date(1734203018000-0700)/";13;"2024-12-14_120321_PM_UTC"
0;0;FALSE;TRUE;39.67519;-75.74127;"Bus 320";29;13;"/Date(1734203018000-0700)/";13;"2024-12-14_120326_PM_UTC"
0;0;FALSE;TRUE;39.67519;-75.74127;"Bus 320";29;17;"/Date(1734203028000-0700)/";13;"2024-12-14_120331_PM_UTC"
0;0;FALSE;TRUE;39.67519;-75.74127;"Bus 320";29;17;"/Date(1734203033000-0700)/";13;"2024-12-14_120336_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74127;"Bus 320";29;17;"/Date(1734203038000-0700)/";13;"2024-12-14_120342_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74127;"Bus 320";29;17;"/Date(1734203043000-0700)/";13;"2024-12-14_120347_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74128;"Bus 320";29;17;"/Date(1734203048000-0700)/";13;"2024-12-14_120352_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74128;"Bus 320";29;17;"/Date(1734203053000-0700)/";13;"2024-12-14_120357_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74127;"Bus 320";29;16;"/Date(1734203058000-0700)/";13;"2024-12-14_120402_PM_UTC"
0;0;FALSE;TRUE;39.67518;-75.74127;"Bus 320";29;16;"/Date(1734203063000-0700)/";13;"2024-12-14_120407_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74127;"Bus 320";29;16;"/Date(1734203068000-0700)/";13;"2024-12-14_120413_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74127;"Bus 320";29;15;"/Date(1734203073000-0700)/";13;"2024-12-14_120418_PM_UTC"
0;0;FALSE;TRUE;39.67517;-75.74127;"Bus 320";29;15;"/Date(1734203078000-0700)/";13;"2024-12-14_120423_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.74127;"Bus 320";29;15;"/Date(1734203083000-0700)/";13;"2024-12-14_120428_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.74128;"Bus 320";29;15;"/Date(1734203088000-0700)/";13;"2024-12-14_120433_PM_UTC"
0;0;FALSE;TRUE;39.67514;-75.74129;"Bus 320";29;15;"/Date(1734203093000-0700)/";13;"2024-12-14_120438_PM_UTC"
0;0;FALSE;TRUE;39.67513;-75.74129;"Bus 320";29;15;"/Date(1734203098000-0700)/";13;"2024-12-14_120444_PM_UTC"
0;0;FALSE;TRUE;39.67513;-75.74129;"Bus 320";29;16;"/Date(1734203104000-0700)/";13;"2024-12-14_120449_PM_UTC"
0;0;FALSE;TRUE;39.67513;-75.74129;"Bus 320";29;16;"/Date(1734203109000-0700)/";13;"2024-12-14_120454_PM_UTC"
0;0;FALSE;TRUE;39.67513;-75.74129;"Bus 320";29;16;"/Date(1734203114000-0700)/";13;"2024-12-14_120459_PM_UTC"
0;0;FALSE;TRUE;39.67513;-75.74129;"Bus 320";29;16;"/Date(1734203119000-0700)/";13;"2024-12-14_120504_PM_UTC"
0;0;FALSE;TRUE;39.67512;-75.74129;"Bus 320";29;15;"/Date(1734203124000-0700)/";13;"2024-12-14_120509_PM_UTC"
0;0;FALSE;TRUE;39.67492;-75.74129;"Bus 325";28;14;"/Date(1734203128000-0700)/";17;"2024-12-14_120514_PM_UTC"
0;0;FALSE;TRUE;39.67513;-75.7413;"Bus 320";29;15;"/Date(1734203129000-0700)/";13;"2024-12-14_120514_PM_UTC"
0;0;FALSE;TRUE;39.67491;-75.74129;"Bus 325";28;14;"/Date(1734203133000-0700)/";17;"2024-12-14_120520_PM_UTC"
0;0;FALSE;TRUE;39.67513;-75.7413;"Bus 320";29;15;"/Date(1734203134000-0700)/";13;"2024-12-14_120520_PM_UTC"
0;0;FALSE;TRUE;39.67491;-75.74129;"Bus 325";28;13;"/Date(1734203138000-0700)/";17;"2024-12-14_120525_PM_UTC"
0;0;FALSE;TRUE;39.67514;-75.7413;"Bus 320";29;14;"/Date(1734203139000-0700)/";13;"2024-12-14_120525_PM_UTC"
0;0;FALSE;TRUE;39.67491;-75.74129;"Bus 325";28;13;"/Date(1734203143000-0700)/";17;"2024-12-14_120530_PM_UTC"
0;0;FALSE;TRUE;39.67514;-75.7413;"Bus 320";29;14;"/Date(1734203144000-0700)/";13;"2024-12-14_120530_PM_UTC"
0;0;FALSE;TRUE;39.67492;-75.74129;"Bus 325";28;13;"/Date(1734203148000-0700)/";17;"2024-12-14_120535_PM_UTC"
0;0;FALSE;TRUE;39.67514;-75.7413;"Bus 320";29;14;"/Date(1734203149000-0700)/";13;"2024-12-14_120535_PM_UTC"
0;0;FALSE;TRUE;39.67492;-75.74129;"Bus 325";28;13;"/Date(1734203153000-0700)/";17;"2024-12-14_120540_PM_UTC"
0;0;FALSE;TRUE;39.67514;-75.7413;"Bus 320";29;14;"/Date(1734203154000-0700)/";13;"2024-12-14_120540_PM_UTC"
0;0;FALSE;TRUE;39.67492;-75.74129;"Bus 325";28;13;"/Date(1734203158000-0700)/";17;"2024-12-14_120545_PM_UTC"
0;0;FALSE;TRUE;39.67514;-75.7413;"Bus 320";29;14;"/Date(1734203159000-0700)/";13;"2024-12-14_120545_PM_UTC"
0;0;FALSE;TRUE;39.67493;-75.74129;"Bus 325";28;18;"/Date(1734203168000-0700)/";17;"2024-12-14_120550_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.7413;"Bus 320";29;14;"/Date(1734203164000-0700)/";13;"2024-12-14_120550_PM_UTC"
0;0;FALSE;TRUE;39.67493;-75.74128;"Bus 325";28;17;"/Date(1734203173000-0700)/";17;"2024-12-14_120556_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.7413;"Bus 320";29;13;"/Date(1734203169000-0700)/";13;"2024-12-14_120556_PM_UTC"
0;0;FALSE;TRUE;39.67492;-75.74128;"Bus 325";28;17;"/Date(1734203178000-0700)/";17;"2024-12-14_120601_PM_UTC"
0;0;FALSE;TRUE;39.67515;-75.74131;"Bus 320";29;13;"/Date(1734203174000-0700)/";13;"2024-12-14_120601_PM_UTC"
0;0;FALSE;TRUE;39.67492;-75.74128;"Bus 325";28;18;"/Date(1734203183000-0700)/";17;"2024-12-14_120606_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.7413;"Bus 320";29;14;"/Date(1734203179000-0700)/";13;"2024-12-14_120606_PM_UTC"
0;0;FALSE;TRUE;39.67492;-75.74128;"Bus 325";28;17;"/Date(1734203188000-0700)/";17;"2024-12-14_120611_PM_UTC"
0;0;FALSE;TRUE;39.67516;-75.7413;"Bus 320";29;13;"/Date(1734203184000-0700)/";13;"2024-12-14_120611_PM_UTC"
0;0;FALSE;TRUE;39.67492;-75.74128;"Bus 325";28;17;"/Date(1734203193000-0700)/";17;"2024-12-14_120616_PM_UTC"
